Campaign,Year,Season,Date,Observer,site,Habitat,Transect,Substrate,proportion
17,2015,Mar,4/3/2015,Yannick Chancerelle,Nuarei,Outer slope,2,Montipora,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Pavement,0.56
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Macroalgae,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Halimeda,0.1
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Napopora,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Montipora,0.04
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Porites,0.04
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Pocillopora,0.04
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Rubble,0.16
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,3,Sand,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Millepora,0.06
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Pavement,0.54
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Porites,0.1
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Macroalgae,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Halimeda,0.08
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Pocillopora,0.08
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Sand,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,1,Rubble,0.1
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Pavement,0.64
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Rubble,0.08
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Porites,0.06
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Sand,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Halimeda,0.12
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Macroalgae,0.02
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Pocillopora,0.04
17,2015,Mar,10/3/2015,Yannick Chancerelle,Maatea,Outer slope,2,Psammocora,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,1,Sand,0.8
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,1,Macroalgae,0.12
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,1,Padina,0.06
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,1,Rubble,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,2,Dictyota,0.08
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,2,Sand,0.86
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,2,Macroalgae,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,2,Halimeda,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,3,Sand,0.78
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,3,Dictyota,0.06
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,3,Rubble,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,3,Macroalgae,0.08
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,3,Turbinaria,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Fringing reef,3,Halimeda,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Pavement,0.32
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Stegastes Turf,0.08
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Synarea,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Rubble,0.06
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Sand,0.22
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Montipora,0.16
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Porites,0.1
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Dictyota,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,1,Other,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Stegastes Turf,0.1
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Montipora,0.18
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Sand,0.36
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Pavement,0.12
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Porites,0.14
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Rubble,0.06
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,2,Turbinaria,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Sand,0.4
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Porites,0.08
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Rubble,0.08
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Pavement,0.16
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Pavona,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Stegastes Turf,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Montipora,0.1
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Synarea,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Pocillopora,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Macroalgae,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Temae,Barrier reef,3,Dictyota,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Pavement,0.38
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Stegastes Turf,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Porites,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Sand,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Rubble,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Synarea,0.1
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,1,Turbinaria,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,2,Stegastes Turf,0.1
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,2,Porites,0.2
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,2,Sand,0.36
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,2,Rubble,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,2,Pavement,0.28
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Pavement,0.3
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Rubble,0.12
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Synarea,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Sand,0.22
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Stegastes Turf,0.12
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Porites,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Fringing reef,3,Pocillopora,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,1,Pavement,0.52
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,1,Rubble,0.2
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,1,Sand,0.22
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,1,Montipora,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,1,Porites,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,1,Dictyota,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,2,Montipora,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,2,Sand,0.78
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,2,Rubble,0.16
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,2,Pavement,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,3,Pavement,0.36
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,3,Sand,0.44
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,3,Rubble,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,3,Porites,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Maatea,Barrier reef,3,Montipora,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,1,Rubble,0.26
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,1,Sand,0.16
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,1,Porites,0.26
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,1,Pavement,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,1,Turbinaria,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,1,Halimeda,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,2,Porites,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,2,Rubble,0.6
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,2,Pavement,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,2,Turbinaria,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,2,Halimeda,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,2,Sand,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Pavement,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Rubble,0.36
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Halimeda,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Porites,0.12
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Turbinaria,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Sand,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Macroalgae,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Fringing reef,3,Millepora,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,1,Dictyota,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,1,Pavement,0.28
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,1,Rubble,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,1,Turbinaria,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,1,Sand,0.26
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,1,Macroalgae,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,2,Sand,0.3
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,2,Pavement,0.42
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,2,Porites,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,2,Turbinaria,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,2,Rubble,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,2,Dictyota,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,3,Dictyota,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,3,Sand,0.48
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,3,Pavement,0.32
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,3,Porites,0.16
17,2015,Mar,6/3/2015,Vetea Liao,Afareaitu,Barrier reef,3,Turbinaria,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Stegastes Turf,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Montipora,0.28
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Dictyota,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Porites,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Pavement,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Sand,0.3
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Rubble,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Halimeda,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Padina,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Turbinaria,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,1,Macroalgae,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Montipora,0.32
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Porites,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Pavement,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Macroalgae,0.1
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Sand,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Rubble,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Stegastes Turf,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Dictyota,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,2,Padina,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Pavement,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Rubble,0.18
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Macroalgae,0.2
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Stegastes Turf,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Montipora,0.24
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Dictyota,0.08
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Sand,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Padina,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Millepora,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Fringing reef,3,Porites,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Pavement,0.12
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Porites,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Montipora,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Sand,0.6
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Rubble,0.1
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Dictyota,0.04
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Synarea,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,1,Pavona,0.02
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,2,Sand,0.62
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,2,Rubble,0.2
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,2,Pavement,0.12
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,2,Porites,0.06
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,3,Pavement,0.26
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,3,Sand,0.56
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,3,Porites,0.14
17,2015,Mar,6/3/2015,Vetea Liao,Motu Ahi,Barrier reef,3,Rubble,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,1,Sand,0.26
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,1,Stegastes Turf,0.2
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,1,Porites,0.14
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,1,Pavement,0.24
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,1,Rubble,0.16
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,2,Stegastes Turf,0.28
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,2,Rubble,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,2,Sand,0.2
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,2,Dictyota,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,2,Pavement,0.28
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,2,Porites,0.12
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Pavement,0.14
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Turbinaria,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Rubble,0.14
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Dictyota,0.22
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Sand,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Synarea,0.28
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Fringing reef,3,Stegastes Turf,0.16
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Stegastes Turf,0.06
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Pavement,0.42
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Sand,0.24
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Padina,0.06
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Turbinaria,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Dictyota,0.1
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Rubble,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,1,Porites,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Halimeda,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Padina,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Pavement,0.28
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Sand,0.36
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Rubble,0.1
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Dictyota,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Stegastes Turf,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Porites,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Turbinaria,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,2,Fungia,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Porites,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Pavement,0.24
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Padina,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Stegastes Turf,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Rubble,0.14
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Sand,0.36
17,2015,Mar,3/3/2015,Vetea Liao,Entre 2 baies,Barrier reef,3,Turbinaria,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Fringing reef,1,Sand,1
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Fringing reef,2,Sand,1
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Fringing reef,3,Sand,0.98
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Fringing reef,3,Montipora,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,1,Sand,0.68
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,1,Porites,0.14
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,1,Pavement,0.08
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,1,Montipora,0.06
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,1,Stegastes Turf,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,1,Synarea,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Sand,0.48
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Montipora,0.18
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Pavement,0.12
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Porites,0.14
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Rubble,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Dictyota,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,2,Stegastes Turf,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Montipora,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Sand,0.34
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Pavement,0.18
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Rubble,0.04
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Acropora,0.3
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Stegastes Turf,0.06
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Porites,0.02
17,2015,Mar,5/3/2015,Vetea Liao,Nuarei,Barrier reef,3,Synarea,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Porites,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Sand,0.36
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Rubble,0.16
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Pavement,0.3
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Stegastes Turf,0.06
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Dictyota,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,1,Synarea,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Pavement,0.3
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Porites,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Rubble,0.12
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Sand,0.34
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Turbinaria,0.1
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Stegastes Turf,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,2,Pocillopora,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Rubble,0.16
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Pavement,0.36
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Porites,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Stegastes Turf,0.14
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Sand,0.14
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Dictyota,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Turbinaria,0.1
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Fringing reef,3,Other,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,1,Porites,0.08
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,1,Sand,0.1
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,1,Pavement,0.56
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,1,Macroalgae,0.06
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,1,Rubble,0.16
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,1,Other,0.04
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,2,Rubble,0.12
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,2,Porites,0.16
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,2,Pavement,0.48
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,2,Sand,0.22
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,2,Macroalgae,0.02
17,2015,Mar,3/3/2015,Vetea Liao,Aroa,Barrier reef,3,Pavement,0.68
